amount_players;round_result;MO;bank;timee;wkday;coeff
19.0;-17.69;1.854;427.36;1716607877.82;6;1.83
24.0;103.44;1.854;103.44;1716607892.21;6;1.04
13.0;2.21;1.853;45.73;1716607912.63;6;1.56
21.0;39.75;1.853;40.59;1716607927.5;6;1.04
13.0;18.55;1.853;39.4;1716607948.42;6;1.67
25.0;56.57;1.853;139.6;1716607968.95;6;1.59
13.0;14.53;1.853;62.24;1716607983.75;6;1.06
21.0;472.06;1.853;472.06;1716607998.1;6;1.01
25.0;-73.4;1.853;68.59;1716608042.03;6;3.0
23.0;-50.05;1.853;70.29;1716608079.86;6;3.0
20.0;330.92;1.853;586.16;1716608099.44;6;1.54
23.0;-47.13;1.853;117.37;1716608123.02;6;2.02
13.0;30.32;1.853;100.52;1716608155.1;6;3.0
19.0;125.7;1.853;125.7;1716608169.95;6;1.0
16.0;-44.67;1.853;71.9;1716608202.57;6;3.0
24.0;197.39;1.853;291.65;1716608228.66;6;2.54
23.0;-68.65;1.854;74.88;1716608260.84;6;3.0
24.0;228.29;1.854;228.29;1716608275.84;6;1.01
18.0;-195.49;1.854;239.47;1716608325.72;6;3.0
17.0;87.45;1.854;91.34;1716608340.66;6;1.04
16.0;33.57;1.854;57.75;1716608365.14;6;2.24
12.0;-14.2;1.854;174.72;1716608396.7;6;3.0
17.0;-28.51;1.854;55.55;1716608421.21;6;2.28
15.0;88.0;1.854;89.82;1716608436.03;6;1.03
18.0;273.03;1.854;273.03;1716608450.97;6;1.0
24.0;206.32;1.854;256.83;1716608475.57;6;2.17
16.0;45.99;1.854;46.63;1716608490.94;6;1.09
18.0;104.45;1.854;110.3;1716608506.3;6;1.05
14.0;-471.6;1.854;185.09;1716608547.13;6;3.0
20.0;86.64;1.854;87.23;1716608562.53;6;1.04
23.0;-36.9;1.854;63.58;1716608596.26;6;3.0
17.0;20.13;1.854;66.99;1716608614.16;6;1.32
15.0;56.17;1.854;103.93;1716608630.52;6;1.12
22.0;-66.66;1.854;254.91;1716608651.01;6;1.6
15.0;402.65;1.854;403.38;1716608665.32;6;1.04
17.0;105.83;1.853;105.83;1716608680.14;6;1.04
20.0;207.01;1.853;223.31;1716608697.56;6;1.24
14.0;-2.6;1.853;44.19;1716608728.64;6;3.0
19.0;111.35;1.853;168.02;1716608744.04;6;1.07
21.0;38.73;1.853;237.42;1716608773.7;6;3.0
21.0;161.0;1.853;178.15;1716608790.16;6;1.18
12.0;6.76;1.853;20.43;1716608815.61;6;2.34
22.0;-44.95;1.853;99.61;1716608847.34;6;3.0
22.0;337.26;1.854;359.22;1716608868.43;6;1.64
15.0;-23.28;1.854;32.29;1716608911.71;6;3.0
15.0;-15.91;1.854;86.46;1716608940.78;6;3.0
13.0;22.97;1.854;22.97;1716608955.08;6;1.0
21.0;-22.96;1.854;297.39;1716608982.69;6;2.77
23.0;130.7;1.854;176.93;1716609003.29;6;1.65
20.0;356.87;1.854;365.77;1716609018.66;6;1.04
13.0;101.94;1.854;103.84;1716609034.04;6;1.09
20.0;-67.38;1.854;216.7;1716609055.03;6;1.65
12.0;-48.13;1.854;34.12;1716609092.71;6;3.0
21.0;160.57;1.854;161.21;1716609107.58;6;1.07
22.0;-17.7;1.854;41.55;1716609133.68;6;2.52
23.0;60.61;1.854;65.16;1716609148.57;6;1.03
16.0;38.36;1.854;80.11;1716609172.05;6;2.03
15.0;35.74;1.854;45.26;1716609191.94;6;1.63
23.0;50.45;1.854;120.84;1716609221.09;6;3.0
22.0;-160.38;1.854;480.06;1716609248.73;6;2.73
25.0;80.1;1.854;80.1;1716609263.63;6;1.04
14.0;9.63;1.854;36.03;1716609283.53;6;1.56
22.0;69.9;1.854;69.9;1716609297.93;6;1.0
19.0;-87.18;1.854;78.21;1716609349.43;6;3.0
23.0;96.31;1.854;96.31;1716609364.31;6;1.03
16.0;-818.92;1.854;260.15;1716609399.48;6;3.0
15.0;-9.48;1.854;36.64;1716609433.08;6;3.0
21.0;-155.98;1.854;131.12;1716609469.32;6;3.0
23.0;34.63;1.854;88.66;1716609490.37;6;1.69
22.0;117.06;1.854;117.06;1716609504.75;6;1.0
19.0;183.42;1.854;186.26;1716609521.64;6;1.14
15.0;41.76;1.854;73.86;1716609543.08;6;1.79
12.0;55.37;1.854;58.61;1716609560.42;6;1.22
22.0;7.43;1.854;65.08;1716609583.99;6;2.06
22.0;145.03;1.854;171.78;1716609601.43;6;1.22
19.0;-289.9;1.854;141.36;1716609637.13;6;3.0
13.0;60.73;1.854;60.73;1716609651.93;6;1.0
12.0;-8.16;1.854;71.93;1716609673.85;6;1.76
17.0;-40.83;1.854;66.4;1716609702.96;6;3.0
15.0;9.98;1.854;151.48;1716609722.39;6;1.56
12.0;-26.79;1.854;93.84;1716609753.45;6;3.0
20.0;-17.92;1.854;36.43;1716609791.71;6;3.0
14.0;33.36;1.854;79.93;1716609819.24;6;2.9
12.0;27.79;1.854;27.79;1716609834.03;6;1.03
22.0;-582.27;1.854;317.11;1716609872.32;6;3.0
17.0;22.64;1.855;69.73;1716609892.84;6;1.6
13.0;-91.91;1.854;93.77;1716609925.96;6;3.0
23.0;123.02;1.855;147.03;1716609943.9;6;1.36
20.0;-127.3;1.855;205.76;1716610001.02;6;3.0
17.0;224.92;1.855;224.92;1716610015.85;6;1.0
19.0;55.53;1.855;58.06;1716610035.28;6;1.39
25.0;89.93;1.855;91.69;1716610051.21;6;1.11
22.0;-19.4;1.854;128.21;1716610093.02;6;3.0
18.0;101.38;1.855;101.38;1716610108.36;6;1.02
24.0;-293.06;1.854;403.22;1716610158.35;6;3.0
25.0;-134.29;1.855;323.55;1716610183.47;6;2.3
14.0;36.31;1.855;36.31;1716610198.27;6;1.05
19.0;81.91;1.855;401.36;1716610230.39;6;3.0
25.0;136.1;1.855;136.1;1716610244.79;6;1.0
21.0;57.46;1.855;58.94;1716610260.16;6;1.03
25.0;-677.15;1.855;350.73;1716610324.99;6;3.0
13.0;50.63;1.855;50.63;1716610339.32;6;1.04
23.0;48.05;1.855;52.44;1716610357.27;6;1.29
16.0;160.74;1.854;168.91;1716610375.16;6;1.32
17.0;21.77;1.854;21.77;1716610389.99;6;1.02
12.0;-6.42;1.854;22.11;1716610412.92;6;1.87
18.0;-139.76;1.854;59.86;1716610457.75;6;3.0
19.0;490.87;1.854;490.87;1716610472.09;6;1.0
12.0;-27.73;1.854;32.5;1716610518.35;6;3.0
16.0;-89.35;1.855;186.91;1716610539.8;6;1.7
21.0;32.92;1.854;68.49;1716610556.7;6;1.27
17.0;40.57;1.854;40.57;1716610572.04;6;1.0
20.0;110.94;1.854;114.77;1716610587.92;6;1.07
18.0;189.5;1.854;189.5;1716610601.77;6;1.0
17.0;52.98;1.854;53.62;1716610618.63;6;1.17
18.0;-12.68;1.854;242.13;1716610644.16;6;2.28
17.0;21.24;1.854;21.24;1716610658.99;6;1.01
12.0;-108.68;1.854;263.98;1716610684.96;6;2.43
18.0;41.47;1.854;253.69;1716610703.38;6;1.34
16.0;34.22;1.854;57.09;1716610721.27;6;1.3
18.0;163.22;1.854;163.22;1716610737.12;6;1.09
13.0;108.13;1.854;108.13;1716610752.95;6;1.09
13.0;140.91;1.853;140.91;1716610768.27;6;1.05
23.0;63.33;1.853;92.59;1716610784.18;6;1.1
12.0;29.02;1.853;29.02;1716610798.98;6;1.01
23.0;-69.24;1.853;70.33;1716610829.69;6;3.0
22.0;46.24;1.853;85.73;1716610851.69;6;1.82
19.0;-659.83;1.853;318.37;1716610882.33;6;3.0
25.0;58.19;1.853;63.63;1716610898.41;6;1.09
14.0;61.23;1.853;70.1;1716610914.77;6;1.16
19.0;48.14;1.853;51.12;1716610930.14;6;1.1
17.0;40.47;1.853;40.47;1716610945.47;6;1.05
18.0;125.23;1.853;170.31;1716610969.49;6;2.15
24.0;76.85;1.853;249.27;1716610991.03;6;1.74
17.0;-3068.38;1.853;638.99;1716611067.33;6;3.0
21.0;-24.83;1.853;64.57;1716611093.45;6;2.49
12.0;21.9;1.853;44.26;1716611110.79;6;1.24
18.0;61.4;1.853;62.34;1716611125.63;6;1.08
23.0;133.96;1.853;133.96;1716611141.03;6;1.0
23.0;91.28;1.853;116.9;1716611163.55;6;1.82
13.0;25.58;1.853;26.3;1716611178.88;6;1.07
16.0;100.12;1.853;100.12;1716611193.19;6;1.02
21.0;367.63;1.853;367.63;1716611208.56;6;1.05
20.0;-39.03;1.852;60.23;1716611238.7;6;3.0
21.0;42.21;1.853;43.09;1716611253.56;6;1.07
20.0;5.1;1.853;75.97;1716611278.11;6;2.28
23.0;101.84;1.853;177.06;1716611296.57;6;1.34
23.0;-82.68;1.853;394.6;1716611358.73;6;3.0
14.0;351.26;1.853;351.26;1716611373.54;6;1.04
14.0;67.69;1.853;67.69;1716611387.84;6;1.0
20.0;-179.69;1.852;58.7;1716611448.42;6;3.0
21.0;-0.19;1.853;49.11;1716611474.02;6;2.4
17.0;-39.56;1.853;28.77;1716611525.41;6;3.0
16.0;46.69;1.853;84.2;1716611556.01;6;3.0
13.0;29.61;1.853;119.6;1716611578.41;6;1.82
24.0;11.85;1.853;136.29;1716611602.99;6;2.2
21.0;26.18;1.853;64.63;1716611627.04;6;2.2
15.0;52.94;1.853;60.55;1716611641.37;6;1.05
13.0;71.35;1.853;79.88;1716611659.73;6;1.34
21.0;24.46;1.853;102.07;1716611681.74;6;1.86
21.0;41.59;1.853;43.89;1716611696.64;6;1.06
16.0;-29.32;1.853;44.18;1716611731.33;6;3.0
19.0;26.27;1.853;29.22;1716611747.24;6;1.12
20.0;-33.38;1.853;74.61;1716611775.35;6;2.86
17.0;56.63;1.853;57.47;1716611790.69;6;1.07
22.0;65.47;1.853;74.59;1716611805.17;6;1.03
12.0;146.2;1.853;146.2;1716611819.97;6;1.0
17.0;-237.84;1.853;348.47;1716611845.48;6;2.31
15.0;168.26;1.853;174.54;1716611863.35;6;1.31
22.0;-120.87;1.853;55.86;1716611935.69;6;3.0
12.0;26.33;1.853;27.3;1716611952.53;6;1.24
24.0;-177.29;1.853;131.67;1716611985.77;6;3.0
19.0;52.16;1.853;70.47;1716612000.14;6;1.04
13.0;-21.28;1.853;29.18;1716612045.45;6;3.0
16.0;39.04;1.853;51.03;1716612064.89;6;1.49
15.0;37.84;1.853;40.07;1716612080.77;6;1.08
19.0;-19.03;1.853;99.39;1716612111.43;6;3.0
21.0;27.05;1.853;41.9;1716612127.34;6;1.14
23.0;-74.9;1.853;111.91;1716612158.53;6;3.0
15.0;11.37;1.853;163.53;1716612180.49;6;1.83
24.0;414.18;1.853;494.48;1716612208.63;6;2.98
22.0;69.84;1.853;78.51;1716612224.05;6;1.11
14.0;267.75;1.853;271.34;1716612246.97;6;1.93
17.0;346.66;1.853;346.66;1716612262.32;6;1.03
21.0;183.34;1.853;204.31;1716612282.28;6;1.55
20.0;13.17;1.853;33.59;1716612301.73;6;1.48
22.0;89.48;1.853;100.61;1716612319.7;6;1.34
14.0;-10.71;1.853;32.51;1716612350.27;6;3.0
22.0;43.89;1.853;152.06;1716612381.97;6;3.0
14.0;-53.82;1.853;57.48;1716612431.46;6;3.0
12.0;36.28;1.853;36.28;1716612446.82;6;1.06
18.0;68.95;1.853;74.92;1716612461.4;6;1.04
19.0;87.75;1.853;111.58;1716612480.87;6;1.47
13.0;90.08;1.853;137.03;1716612500.25;6;1.55
21.0;58.18;1.853;92.93;1716612527.34;6;2.62
18.0;60.07;1.853;65.42;1716612544.2;6;1.19
15.0;32.65;1.853;37.2;1716612561.57;6;1.22
15.0;0.25;1.853;38.23;1716612588.08;6;2.63
24.0;46.0;1.853;75.75;1716612611.13;6;1.89
23.0;4.46;1.853;204.26;1716612633.65;6;1.87
22.0;67.65;1.853;67.65;1716612648.0;6;1.0
13.0;225.28;1.853;225.28;1716612663.3;6;1.04
24.0;431.48;1.853;457.32;1716612679.83;6;1.13
21.0;-162.46;1.853;77.34;1716612725.77;6;3.0
18.0;37.96;1.853;103.32;1716612748.8;6;2.05
24.0;131.51;1.853;131.51;1716612764.19;6;1.01
22.0;62.07;1.853;69.24;1716612781.11;6;1.17
12.0;44.47;1.853;45.24;1716612796.0;6;1.02
14.0;-6.56;1.852;28.95;1716612828.63;6;3.0
12.0;26.58;1.853;30.47;1716612846.09;6;1.32
20.0;-104.71;1.853;135.28;1716612884.9;6;3.0
12.0;-306.87;1.853;102.18;1716612942.87;6;3.0
20.0;106.74;1.853;181.42;1716612968.1;6;2.39
22.0;428.45;1.853;428.45;1716612982.45;6;1.03
20.0;-98.17;1.853;106.84;1716613008.54;6;2.54
22.0;156.64;1.853;157.21;1716613023.42;6;1.04
16.0;210.95;1.853;279.24;1716613043.84;6;1.6
20.0;9.36;1.853;45.77;1716613068.88;6;2.34
20.0;93.02;1.853;193.84;1716613085.3;6;1.19
15.0;297.87;1.853;297.87;1716613100.11;6;1.04
22.0;79.08;1.853;358.82;1716613122.64;6;1.81
13.0;33.24;1.853;34.83;1716613140.49;6;1.33
20.0;-136.94;1.853;92.65;1716613177.23;6;3.0
19.0;71.28;1.853;82.71;1716613194.12;6;1.18
20.0;71.0;1.853;71.0;1716613209.48;6;1.04
23.0;95.26;1.852;145.67;1716613231.48;6;1.82
19.0;-810.46;1.852;342.65;1716613267.18;6;3.0
23.0;262.72;1.853;262.72;1716613282.07;6;1.03
22.0;44.77;1.853;69.63;1716613302.05;6;1.5
19.0;298.47;1.852;570.25;1716613333.25;6;3.0
23.0;229.61;1.853;229.61;1716613348.14;6;1.0
18.0;-82.38;1.853;192.65;1716613371.66;6;2.01
22.0;417.25;1.853;417.25;1716613386.03;6;1.0
14.0;-10.58;1.852;47.4;1716613414.55;6;2.91
21.0;91.86;1.853;91.86;1716613429.42;6;1.06
16.0;-17.9;1.852;53.24;1716613458.49;6;3.0
15.0;19.7;1.853;43.0;1716613479.94;6;1.78
12.0;-7.75;1.853;100.11;1716613504.91;6;2.24
13.0;157.95;1.853;157.95;1716613519.71;6;1.0
12.0;90.08;1.853;129.94;1716613546.7;6;2.52
23.0;131.8;1.853;131.8;1716613561.07;6;1.03
18.0;35.16;1.853;57.64;1716613579.99;6;1.36
20.0;-88.54;1.852;98.42;1716613621.81;6;3.0
13.0;34.21;1.853;38.68;1716613641.29;6;1.57
12.0;50.84;1.853;62.65;1716613662.2;6;1.65
17.0;-59.9;1.853;80.43;1716613699.92;6;3.0
21.0;62.41;1.853;62.41;1716613713.93;6;1.01
20.0;-93.06;1.853;187.98;1716613742.03;6;2.77
19.0;85.88;1.853;87.31;1716613759.92;6;1.38
20.0;-35.75;1.853;58.23;1716613801.72;6;3.0
19.0;64.55;1.853;64.55;1716613816.07;6;1.0
16.0;-20.36;1.853;159.24;1716613845.68;6;3.0
15.0;19.31;1.853;37.81;1716613864.06;6;1.39
13.0;-14.56;1.853;64.72;1716613892.09;6;2.87
12.0;21.33;1.853;24.95;1716613912.47;6;1.56
19.0;-118.19;1.853;111.68;1716613946.15;6;3.0
18.0;343.59;1.853;362.8;1716613966.13;6;1.51
16.0;-47.17;1.853;48.29;1716614004.45;6;3.0
16.0;43.83;1.853;43.83;1716614019.28;6;1.04
16.0;177.89;1.853;177.89;1716614034.1;6;1.02
20.0;54.6;1.853;54.6;1716614050.0;6;1.09
18.0;40.14;1.853;94.63;1716614065.89;6;1.07
24.0;194.26;1.853;198.61;1716614080.28;6;1.04
16.0;18.68;1.853;113.27;1716614098.66;6;1.37
24.0;-31.58;1.853;74.88;1716614129.35;6;3.0
23.0;460.77;1.853;503.24;1716614144.74;6;1.05
24.0;152.08;1.853;257.69;1716614168.34;6;2.13
12.0;-77.7;1.853;72.34;1716614211.54;6;3.0
22.0;528.78;1.853;528.78;1716614225.94;6;1.02
24.0;39.69;1.853;43.06;1716614241.86;6;1.07
16.0;98.68;1.853;113.02;1716614260.77;6;1.5
19.0;103.52;1.853;103.52;1716614276.12;6;1.02
18.0;-1.52;1.852;119.8;1716614303.69;6;2.77
21.0;303.08;1.853;303.08;1716614318.03;6;1.0
22.0;-424.71;1.852;232.49;1716614356.32;6;3.0
24.0;-62.96;1.853;126.14;1716614384.62;6;2.95
12.0;-4.09;1.853;17.41;1716614415.8;6;3.0
19.0;74.02;1.853;97.11;1716614431.16;6;1.1
18.0;74.85;1.853;79.52;1716614446.52;6;1.04
19.0;69.01;1.853;73.84;1716614461.38;6;1.03
14.0;-61.33;1.853;63.4;1716614506.18;6;3.0
16.0;24.85;1.853;46.64;1716614530.68;6;2.18
12.0;14.51;1.853;22.78;1716614549.53;6;1.46
22.0;279.49;1.853;280.34;1716614564.4;6;1.03
13.0;0.91;1.853;34.5;1716614590.37;6;2.49
17.0;65.7;1.853;88.39;1716614607.75;6;1.26
18.0;259.5;1.853;285.05;1716614629.73;6;1.87
18.0;9.17;1.853;76.41;1716614653.25;6;2.1
14.0;-182.67;1.853;278.9;1716614745.31;6;3.0
21.0;128.44;1.853;128.44;1716614760.17;6;1.02
22.0;-28.55;1.853;118.08;1716614794.89;6;3.0
22.0;61.85;1.853;61.85;1716614810.06;6;1.0
25.0;-516.31;1.853;573.05;1716614878.9;6;3.0
18.0;47.24;1.853;47.24;1716614894.41;6;1.05
22.0;152.3;1.853;152.3;1716614909.81;6;1.06
22.0;-6.71;1.853;97.1;1716614942.52;6;3.0
13.0;104.26;1.853;116.36;1716614965.96;6;2.03
24.0;45.07;1.853;91.34;1716614984.41;6;1.45
13.0;-18.22;1.853;46.28;1716615032.2;6;3.0
21.0;-34.12;1.853;45.3;1716615066.54;6;3.0
17.0;42.01;1.853;43.3;1716615084.95;6;1.37
13.0;51.61;1.853;51.61;1716615099.74;6;1.0
17.0;-6.09;1.853;51.77;1716615128.3;6;2.87
14.0;132.19;1.853;135.96;1716615145.65;6;1.24
19.0;260.87;1.853;339.2;1716615161.54;6;1.14
23.0;140.74;1.853;140.74;1716615175.94;6;1.0
18.0;116.09;1.853;118.13;1716615191.3;6;1.04
19.0;68.3;1.853;68.3;1716615206.13;6;1.01
16.0;125.73;1.853;128.26;1716615222.6;6;1.15
20.0;-14.18;1.852;101.07;1716615249.7;6;2.71
22.0;21.74;1.853;46.14;1716615272.38;6;1.92
13.0;15.76;1.853;22.6;1716615292.28;6;1.51
22.0;88.97;1.852;89.91;1716615307.16;6;1.03
24.0;91.95;1.852;91.95;1716615322.06;6;1.03
13.0;-19.42;1.852;96.66;1716615347.05;6;2.23
20.0;35.92;1.852;85.91;1716615372.1;6;2.26
19.0;40.64;1.852;50.87;1716615390.0;6;1.29
19.0;-17.71;1.852;61.9;1716615417.61;6;2.68
20.0;-44.4;1.852;77.23;1716615464.04;6;3.0
17.0;195.66;1.853;281.12;1716615485.06;6;1.6
20.0;77.41;1.853;77.41;1716615498.93;6;1.0
25.0;-20.35;1.852;92.03;1716615522.54;6;1.99
23.0;-127.05;1.852;104.73;1716615560.38;6;3.0
15.0;-58.28;1.853;208.4;1716615582.65;6;1.84
23.0;-169.0;1.853;117.36;1716615626.57;6;3.0
20.0;-170.31;1.853;148.57;1716615675.71;6;3.0
22.0;130.12;1.853;130.12;1716615690.09;6;1.0
23.0;-38.15;1.853;75.52;1716615722.31;6;3.0
18.0;10.59;1.853;27.86;1716615744.3;6;1.78
20.0;90.21;1.853;91.31;1716615759.17;6;1.04
20.0;-453.32;1.853;90.37;1716615847.46;6;3.0
19.0;91.74;1.853;278.67;1716615867.6;6;1.6
21.0;-86.62;1.853;221.09;1716615904.86;6;3.0
24.0;-44.9;1.853;58.52;1716615944.25;6;3.0
19.0;-208.36;1.853;124.3;1716615976.42;6;3.0
16.0;29.04;1.854;32.32;1716615995.32;6;1.43
14.0;31.56;1.853;42.36;1716616012.68;6;1.24
15.0;52.01;1.853;52.75;1716616026.99;6;1.03
16.0;48.19;1.853;48.19;1716616042.32;6;1.03
22.0;-1016.48;1.853;381.64;1716616078.63;6;3.0
16.0;-92.04;1.853;80.44;1716616122.49;6;3.0
19.0;-62.23;1.853;235.43;1716616147.14;6;2.22
15.0;35.72;1.854;35.72;1716616161.94;6;1.01
21.0;89.83;1.853;165.55;1716616188.08;6;2.45
16.0;42.17;1.854;42.17;1716616202.88;6;1.0
20.0;60.77;1.853;69.43;1716616220.79;6;1.25
17.0;346.97;1.853;365.34;1716616242.75;6;1.87
21.0;46.19;1.853;109.84;1716616270.38;6;2.91
16.0;40.3;1.853;47.84;1716616288.79;6;1.38
14.0;28.5;1.853;36.49;1716616304.61;6;1.05
24.0;-79.12;1.853;89.69;1716616336.86;6;3.0
16.0;85.42;1.853;89.53;1716616357.79;6;1.6
12.0;-210.6;1.853;247.26;1716616399.03;6;3.0
14.0;-126.07;1.854;71.19;1716616476.39;6;3.0
14.0;-40.49;1.854;71.13;1716616513.05;6;3.0
14.0;71.13;1.854;76.17;1716616528.36;6;1.04
13.0;-40.13;1.854;28.44;1716616560.43;6;3.0
23.0;103.51;1.854;103.51;1716616575.31;6;1.03
20.0;35.08;1.854;435.99;1716616592.23;6;1.19
23.0;234.49;1.854;402.18;1716616609.66;6;1.23
21.0;106.21;1.854;106.21;1716616624.53;6;1.05
16.0;-280.52;1.854;273.33;1716616673.41;6;3.0
18.0;31.24;1.854;169.28;1716616692.84;6;1.48
23.0;15.19;1.854;155.09;1716616718.45;6;2.49
17.0;-41.99;1.854;56.81;1716616759.72;6;3.0
21.0;32.73;1.854;111.05;1716616777.66;6;1.32
14.0;28.65;1.854;31.33;1716616793.98;6;1.18
13.0;-28.25;1.854;27.85;1716616835.69;6;3.0
20.0;241.57;1.854;268.41;1716616852.19;6;1.22
22.0;146.4;1.854;165.78;1716616871.65;6;1.46
15.0;90.62;1.854;91.36;1716616886.48;6;1.05
19.0;73.04;1.854;141.43;1716616916.08;6;3.0
12.0;12.45;1.854;24.74;1716616932.92;6;1.17
23.0;368.79;1.854;415.58;1716616953.98;6;1.76
22.0;-128.35;1.854;259.19;1716616977.57;6;1.95
23.0;80.23;1.854;256.9;1716617000.1;6;1.9
18.0;30.72;1.854;44.69;1716617015.97;6;1.1
23.0;396.36;1.854;424.45;1716617037.49;6;1.7
22.0;396.59;1.854;412.66;1716617058.5;6;1.7
21.0;-13.5;1.854;62.78;1716617084.07;6;2.45
14.0;-3.71;1.854;38.3;1716617107.01;6;1.89
21.0;38.85;1.854;38.85;1716617122.39;6;1.03
23.0;97.06;1.854;101.16;1716617137.27;6;1.03
23.0;56.22;1.853;56.22;1716617152.15;6;1.01
22.0;196.13;1.853;235.69;1716617169.12;6;1.2
22.0;-210.85;1.853;201.44;1716617213.49;6;3.0
12.0;-10.96;1.853;77.23;1716617240.98;6;2.79
17.0;71.55;1.853;71.55;1716617254.83;6;1.0
14.0;64.55;1.853;82.91;1716617271.18;6;1.1
13.0;-8.46;1.853;44.18;1716617297.67;6;2.52
12.0;6.59;1.853;73.11;1716617318.08;6;1.64
25.0;-75.34;1.853;100.98;1716617347.8;6;3.0
15.0;243.18;1.853;264.76;1716617371.25;6;2.11
20.0;65.56;1.854;73.93;1716617391.76;6;1.59
12.0;32.79;1.853;33.51;1716617409.09;6;1.31
23.0;-2.22;1.853;76.06;1716617432.67;6;2.03
19.0;142.23;1.853;146.32;1716617447.03;6;1.03
13.0;44.74;1.853;46.38;1716617462.34;6;1.04
12.0;-24.48;1.853;26.83;1716617502.01;6;3.0
14.0;69.9;1.853;69.9;1716617517.41;6;1.02
20.0;97.08;1.853;97.08;1716617532.27;6;1.03
16.0;300.68;1.853;357.73;1716617555.24;6;1.93
12.0;-41.58;1.853;58.37;1716617592.38;6;3.0
22.0;123.83;1.853;124.57;1716617607.27;6;1.03
17.0;164.84;1.853;164.84;1716617622.61;6;1.07
21.0;110.19;1.853;110.19;1716617636.97;6;1.02
15.0;21.56;1.853;34.81;1716617658.4;6;1.66
19.0;198.25;1.853;198.25;1716617673.24;6;1.02
18.0;-16.93;1.853;38.0;1716617717.06;6;3.0
25.0;-71.56;1.853;155.19;1716617743.72;6;2.52
19.0;165.46;1.853;165.46;1716617758.07;6;1.02
14.0;4.79;1.853;26.32;1716617781.03;6;1.91
18.0;-47.32;1.853;90.27;1716617828.43;6;3.0
15.0;390.59;1.853;399.52;1716617843.24;6;1.04
14.0;18.07;1.853;24.22;1716617861.6;6;1.33
21.0;427.81;1.853;486.11;1716617880.05;6;1.39
22.0;82.65;1.853;89.63;1716617897.99;6;1.28
17.0;29.1;1.853;50.05;1716617921.98;6;2.03
24.0;-95.36;1.853;95.96;1716617963.86;6;3.0
22.0;229.86;1.853;232.26;1716617978.88;6;1.08
16.0;-53.09;1.853;61.27;1716618015.57;6;3.0
23.0;-14.36;1.853;55.73;1716618048.78;6;3.0
18.0;-211.77;1.853;553.93;1716618072.27;6;2.07
17.0;-21.36;1.853;21.62;1716618119.75;6;3.0
23.0;79.12;1.853;109.23;1716618136.21;6;1.22
16.0;215.11;1.853;216.94;1716618151.56;6;1.04
17.0;86.05;1.853;88.34;1716618169.95;6;1.38
23.0;-52.15;1.853;67.62;1716618204.7;6;3.0
22.0;-50.91;1.853;67.54;1716618258.2;6;3.0
19.0;358.43;1.853;379.65;1716618273.36;6;1.03
20.0;139.16;1.853;170.93;1716618292.82;6;1.46
13.0;-605.47;1.853;356.93;1716618326.93;6;3.0
21.0;146.89;1.853;319.32;1716618353.5;6;2.55
19.0;-92.8;1.853;151.52;1716618381.8;6;2.98
21.0;19.75;1.854;66.89;1716618399.77;6;1.33
12.0;152.49;1.854;154.04;1716618414.55;6;1.05
15.0;60.9;1.853;60.9;1716618428.87;6;1.0
14.0;-5.67;1.853;24.7;1716618457.95;6;3.0
17.0;32.54;1.853;72.5;1716618477.39;6;1.45
20.0;12.45;1.853;40.66;1716618501.43;6;2.15
18.0;85.67;1.853;91.71;1716618518.8;6;1.26
22.0;-43.05;1.853;92.65;1716618555.58;6;3.0
22.0;385.75;1.854;385.75;1716618570.78;6;1.07
12.0;-16.33;1.853;31.95;1716618598.82;6;3.0
21.0;460.75;1.854;460.75;1716618612.72;6;1.0
24.0;49.62;1.853;56.85;1716618630.18;6;1.2
23.0;1.71;1.853;198.73;1716618659.86;6;3.0
21.0;-116.18;1.854;97.3;1716618705.81;6;3.0
17.0;-9.6;1.854;36.43;1716618728.83;6;2.07
25.0;136.31;1.854;241.54;1716618748.81;6;1.48
22.0;85.08;1.854;85.08;1716618763.18;6;1.0
14.0;40.62;1.854;58.91;1716618786.14;6;1.95
13.0;28.68;1.854;41.03;1716618804.51;6;1.35
17.0;28.17;1.854;58.79;1716618824.43;6;1.54
22.0;90.42;1.853;94.26;1716618839.83;6;1.06
23.0;30.33;1.853;141.7;1716618873.05;6;3.0
18.0;24.48;1.854;40.47;1716618889.43;6;1.14
13.0;-0.99;1.853;59.79;1716618909.31;6;1.52
22.0;-9.24;1.853;74.38;1716618933.39;6;2.15
16.0;-96.19;1.853;71.48;1716618968.54;6;3.0
13.0;39.67;1.854;39.67;1716618983.33;6;1.05
25.0;-93.41;1.853;76.07;1716619029.81;6;3.0
12.0;-28.75;1.854;32.22;1716619057.3;6;2.96
19.0;27.8;1.854;55.59;1716619073.21;6;1.13
24.0;-110.98;1.854;72.77;1716619109.63;6;3.0
18.0;-8.71;1.854;88.96;1716619134.71;6;2.37
18.0;-16.86;1.854;59.75;1716619161.76;6;2.8
15.0;20.89;1.854;34.7;1716619182.17;6;1.67
15.0;63.39;1.854;63.39;1716619198.0;6;1.08
18.0;33.22;1.854;41.45;1716619214.37;6;1.13
26.0;-157.59;1.854;227.43;1716619241.05;6;2.64
18.0;-7.47;1.854;93.94;1716619265.09;6;2.09
19.0;-254.71;1.854;156.15;1716619329.86;6;3.0
20.0;63.11;1.854;67.32;1716619344.22;6;1.04
17.0;-34.7;1.854;40.35;1716619371.81;6;2.83
20.0;-46.59;1.854;115.71;1716619399.91;6;2.86
